uo,nome_uo,funcao,nome_funcao,subfuncao,nome_subfuncao,programa,nome_programa,projativ,nome_projativ,subitem_projativ,nome_subitem_projativ,valor_orcado,credito_disponivel,valor_empenhado,valor_liquidado,valor_pago,saldo_empenho_dezembro_câmara,saldo_emp_liq_dezembro_câmara,valor_liquidado,valor_pago
2700,SEC. MUN. OBRAS INFRAESTRUTURA,15,Urbanismo,451,Infra-Estrutura Urbana,62,Gestão do Sistema Viário Municipal,1330,Obras Estruturantes do Sistema Viário,8,Boulevard III,122704,122704,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,15,Urbanismo,451,Infra-Estrutura Urbana,62,Gestão do Sistema Viário Municipal,1330,Obras Estruturantes do Sistema Viário,9,Construção de Unidades Habitacionais - Anel Rodoviário,4546830,3000,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,15,Urbanismo,451,Infra-Estrutura Urbana,62,Gestão do Sistema Viário Municipal,1330,Obras Estruturantes do Sistema Viário,10,Obras Diversas do Sistema Viário,162590107,50466932,"1094284,74","72780,74","72780,74",0,0,"72780,74","72780,74"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,15,Urbanismo,451,Infra-Estrutura Urbana,84,Serviços  de Iluminação Pública,2035,Controle das Operações de Iluminação Pública,1,Controle das Operações de Iluminação Pública,75997300,78297241,72926893,"64928333,24","59921338,51",0,0,"64928333,24","59921338,51"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,15,Urbanismo,451,Infra-Estrutura Urbana,84,Serviços  de Iluminação Pública,2035,Controle das Operações de Iluminação Pública,2,Ampliação de Redes de Iluminação Pública,21040200,22930200,22286519,"21120368,67","21120368,67",0,0,"21120368,67","21120368,67"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,15,Urbanismo,451,Infra-Estrutura Urbana,225,Assentamentos de Interesse Social,1231,Melhorias Urbanas em Assentamentos de Interesse Social,6,Outras Intervenções em Assentamentos Precários,6000,1857397,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,15,Urbanismo,452,Serviços Urbanos,57,Gestão da Política Urbana,2770,Gestão Superior de Políticas Urbanas,1,Gestão Superior de Políticas Urbanas ,8421930,13071121,"11317132,68","10951163,25","10817214,72",0,0,"10951163,25","10817214,72"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,15,Urbanismo,452,Serviços Urbanos,57,Gestão da Política Urbana,2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,0,26701,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,15,Urbanismo,452,Serviços Urbanos,57,Gestão da Política Urbana,2900,Serviços Administrativos e Financeiros,6,Manutenção de Bens Próprios e de Infraestrutura,25919320,30040159,"27443350,52","25817691,1","25276603,89",0,0,"25817691,1","25276603,89"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,16,Habitação,482,Habitação Urbana,64,Geração e Qualificação Habitacional em Áreas de Interesse Social,1231,Melhorias Urbanas em Assentamentos de Interesse Social,6,Outras Intervenções em Assentamentos Precários,1046068,1124326,"87569,08","87569,08","87569,08",0,0,"87569,08","87569,08"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,16,Habitação,482,Habitação Urbana,225,Assentamentos de Interesse Social,1231,Melhorias Urbanas em Assentamentos de Interesse Social,6,Outras Intervenções em Assentamentos Precários,32769056,31913290,"18396879,23","17046291,04","13401784,76",0,0,"17046291,04","13401784,76"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,16,Habitação,482,Habitação Urbana,225,Assentamentos de Interesse Social,1231,Melhorias Urbanas em Assentamentos de Interesse Social,24,Obras de Produção de Moradias da Av. Santa Terezinha,2283570,1013357,"10685,01","10685,01","10685,01",0,0,"10685,01","10685,01"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,17,Saneamento,512,Saneamento Básico Urbano,66,Saneamento e Tratamento de Fundos de Vale,1203,Drenagem e Tratamento de Fundos de Vale,1,Drenagem e Tratamento de Fundos de Vale    ,606328639,215699435,"101177525,85","61917342,12","55487040,95",0,0,"61917342,12","55487040,95"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,17,Saneamento,512,Saneamento Básico Urbano,66,Saneamento e Tratamento de Fundos de Vale,1307,Implantação do Programa DRENURBS,1,Implantação do Programa DRENURBS,12507823,6498988,"821641,01","659052,88","621040,7",0,0,"659052,88","621040,7"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,17,Saneamento,512,Saneamento Básico Urbano,66,Saneamento e Tratamento de Fundos de Vale,1307,Implantação do Programa DRENURBS,2,Recuperação Ambiental do Córrego Bonsucesso,44214075,44796031,"12661520,79","6279258,13","6116181,41",0,0,"6279258,13","6116181,41"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,17,Saneamento,512,Saneamento Básico Urbano,225,Assentamentos de Interesse Social,1203,Drenagem e Tratamento de Fundos de Vale,2,Av. Santa Terezinha,4492060,4316060,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,17,Saneamento,512,Saneamento Básico Urbano,225,Assentamentos de Interesse Social,1231,Melhorias Urbanas em Assentamentos de Interesse Social,23,Implantação do Vila Viva - Complexo Várzea da Palma,6948726,6948726,"1875374,04","114867,78","106856,98",0,0,"114867,78","106856,98"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",1202,"Construção e Ampliação de Praças, Parques e Canteiros",1,"Construção e Ampliação de Praças, Parques e Canteiros",15540000,8825266,"459686,49","450481,49","450481,49",0,0,"450481,49","450481,49"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",1349,Reforma de Parques,1,Reforma de Parques,15202123,2852123,"197965,08","153511,8","153511,8",0,0,"153511,8","153511,8"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,244,Pampulha Viva,1244,Implantação do Programa Pampulha Viva,1,Implantação do Programa Pampulha,12125036,34762882,"25549667,46","10164949,71","10164949,71",0,0,"10164949,71","10164949,71"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,244,Pampulha Viva,1244,Implantação do Programa Pampulha Viva,2,Limpeza e Manutenção da Orla e espelho d'água da Lagoa da Pampulha ,59584443,3891563,"1776548,49","1446182,33","1446182,33",0,0,"1446182,33","1446182,33"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,23,Comércio e Serviços,692,Comercialização,132,Segurança Alimentar e Nutricional na Perspectiva do Direito e da Assistência Alimentar,1268,"Construção, Ampliação e Reforma de Restaurantes Populares",1,"Construção, Ampliação e Reforma de Restaurantes Populares",635580,635580,"88727,93","85579,93","85579,93",0,0,"85579,93","85579,93"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,23,Comércio e Serviços,695,Turismo,86,"Fomento ao Turismo de Lazer, Eventos e Negócios",1219,"Aquisição, Construção e Readaptação de Imóveis",3,Requalificação de Centros de Atendimento ao Turista,179752,609764,"296833,64","83761,77","33743,83",0,0,"83761,77","33743,83"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,23,Comércio e Serviços,695,Turismo,86,"Fomento ao Turismo de Lazer, Eventos e Negócios",1219,"Aquisição, Construção e Readaptação de Imóveis",5,Reforma do Espaço Multiuso do Parque Municipal,27527537,0,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,26,Transporte,452,Serviços Urbanos,62,Gestão do Sistema Viário Municipal,1270,Expansão do Metrô,1,Expansão do Metrô - Obra ,200200000,240000,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,27,Desporto e Lazer,812,Desporto Comunitário,101,Promoção e Democratização das Práticas de Esportes e Lazer,1213,"Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer",1,"Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer",18789688,4823112,"1154009,56","424484,83","186215,98",0,0,"424484,83","186215,98"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,27,Desporto e Lazer,812,Desporto Comunitário,101,Promoção e Democratização das Práticas de Esportes e Lazer,1213,"Construção, Ampliação e Reforma de Equipamentos Esportivos e Áreas de Lazer",2,"Reformas, obras,capina e conservação dos campos de várzea de propriedade do municipio",483000,483000,0,0,0,0,0,0,0
2702,SUPER. DESENVOLVIMENTO CAPITAL,4,Administração,122,Administração Geral,233,Manutenção da Cidade,1219,"Aquisição, Construção e Readaptação de Imóveis",4,"Aquisição, Construção e Readaptação de Imóveis",6023972,2000,"0,54","0,54","0,54",0,0,"0,54","0,54"
2702,SUPER. DESENVOLVIMENTO CAPITAL,8,Assistência Social,244,Assistência Comunitária,233,Manutenção da Cidade,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",2,"Construção, Ampliação e Reforma de Unidades de Assistência Social",2612989,2020,0,0,0,0,0,0,0
2702,SUPER. DESENVOLVIMENTO CAPITAL,12,Educação,361,Ensino Fundamental,233,Manutenção da Cidade,1211,"Construção, Ampliação e Reforma de Unidades de Ensino",3,"Construção, Ampliação e Reforma de Unidades de Ensino",4278889,2000,0,0,0,0,0,0,0
2702,SUPER. DESENVOLVIMENTO CAPITAL,15,Urbanismo,122,Administração Geral,57,Gestão da Política Urbana,2584,Apoio Operacional aos Investimentos Municipais,1,Apoio aos Serviços Administrativos,34932052,40430450,"37618353,9","35500971,03","34631731,58",0,0,"35500971,03","34631731,58"
2702,SUPER. DESENVOLVIMENTO CAPITAL,15,Urbanismo,122,Administração Geral,57,Gestão da Política Urbana,2584,Apoio Operacional aos Investimentos Municipais,2,Apoio aos Serviços de administração superior,1214000,2341351,"2075142,11","2075142,11","2037826,24",0,0,"2075142,11","2037826,24"
2702,SUPER. DESENVOLVIMENTO CAPITAL,15,Urbanismo,122,Administração Geral,57,Gestão da Política Urbana,2584,Apoio Operacional aos Investimentos Municipais,3,Apoio aos serviços de planejamento e controle,13251000,13580293,"12750550,55","12750550,55","12508527,29",0,0,"12750550,55","12508527,29"
2702,SUPER. DESENVOLVIMENTO CAPITAL,15,Urbanismo,122,Administração Geral,57,Gestão da Política Urbana,2584,Apoio Operacional aos Investimentos Municipais,4,Apoio aos Serviços Jurídicos,5997703,6484822,"6324483,32","6324436,52","6217916,66",0,0,"6324436,52","6217916,66"
2702,SUPER. DESENVOLVIMENTO CAPITAL,15,Urbanismo,122,Administração Geral,57,Gestão da Política Urbana,2584,Apoio Operacional aos Investimentos Municipais,5,Apoio aos Serviços de Projetos,13109000,10481900,"9586538,55","9586538,55","9403672,24",0,0,"9586538,55","9403672,24"
2702,SUPER. DESENVOLVIMENTO CAPITAL,15,Urbanismo,122,Administração Geral,57,Gestão da Política Urbana,2584,Apoio Operacional aos Investimentos Municipais,6,Apoio aos Serviços de Obras,12065000,9469392,"7956399,13","7956399,13","7813846,74",0,0,"7956399,13","7813846,74"
2702,SUPER. DESENVOLVIMENTO CAPITAL,15,Urbanismo,122,Administração Geral,57,Gestão da Política Urbana,2584,Apoio Operacional aos Investimentos Municipais,7,Apoio aos Serviços de Manutenção,8769000,7384645,"5626015,84","5626015,84","5520430,42",0,0,"5626015,84","5520430,42"
2702,SUPER. DESENVOLVIMENTO CAPITAL,15,Urbanismo,451,Infra-Estrutura Urbana,233,Manutenção da Cidade,1208,Conservação de Vias Urbanas,1,Conservação de Vias Urbanas,5614887,25980,"25617,04","24335,24","24335,24",0,0,"24335,24","24335,24"
2702,SUPER. DESENVOLVIMENTO CAPITAL,15,Urbanismo,451,Infra-Estrutura Urbana,233,Manutenção da Cidade,1208,Conservação de Vias Urbanas,2,Manutenção Preventiva e Corretiva de Pavimento,23151356,3129190,"59739,76","59739,76","59739,76",0,0,"59739,76","59739,76"
2702,SUPER. DESENVOLVIMENTO CAPITAL,15,Urbanismo,451,Infra-Estrutura Urbana,233,Manutenção da Cidade,1208,Conservação de Vias Urbanas,3,Restauração de Vias Urbanas,12801000,226407,"202946,62","202946,62","202946,62",0,0,"202946,62","202946,62"
2702,SUPER. DESENVOLVIMENTO CAPITAL,15,Urbanismo,451,Infra-Estrutura Urbana,233,Manutenção da Cidade,1370,Recuperação de Passeios Públicos ,1,Recuperação de Passeios Públicos,1000,1000,0,0,0,0,0,0,0
2702,SUPER. DESENVOLVIMENTO CAPITAL,17,Saneamento,512,Saneamento Básico Urbano,233,Manutenção da Cidade,1203,Drenagem e Tratamento de Fundos de Vale,3,Serviços e Obras de Contenção e Manutenção em Redes de Drenagem Pluvial,27504212,709335,0,0,0,0,0,0,0
2702,SUPER. DESENVOLVIMENTO CAPITAL,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,233,Manutenção da Cidade,2811,"Serviços de Manutenção de Praças, Jardins e Arborização da Cidade",2,Manutenção de Praças e Jardins,18419213,21564016,"19738165,01","14966542,84","13269520,51",0,0,"14966542,84","13269520,51"
2702,SUPER. DESENVOLVIMENTO CAPITAL,28,Encargos Especiais,846,Outros Encargos Especiais,88,Encargos Financeiros Municipais,3011,Indenizações Administrativas e Sentenças Judiciais,1,Apoio aos Serviços de Indenizações Administrativas e Sentenças Judiciais,1000,1000,0,0,0,0,0,0,0
2702,SUPER. DESENVOLVIMENTO CAPITAL,28,Encargos Especiais,846,Outros Encargos Especiais,89,Sentenças Judiciais,3011,Indenizações Administrativas e Sentenças Judiciais,1,Apoio aos Serviços de Indenizações Administrativas e Sentenças Judiciais,180000,371210,"344809,04","156299,04","156299,04",0,0,"156299,04","156299,04"
2703,COMPANHIA URBANIZADORA ,16,Habitação,482,Habitação Urbana,7,Apoio Administrativo e Financeiro,2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,63322989,63322989,"54102366,43","53346595,99","51373460,34",0,0,"53346595,99","51373460,34"
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,62,Gestão do Sistema Viário Municipal,1330,Obras Estruturantes do Sistema Viário,1,Ações Sociais,2010076,5000,0,0,0,0,0,0,0
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,62,Gestão do Sistema Viário Municipal,1330,Obras Estruturantes do Sistema Viário,2, Construção de Unidades Habitacionais - Anel Rodoviário,4423970,1423970,0,0,0,0,0,0,0
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,62,Gestão do Sistema Viário Municipal,1330,Obras Estruturantes do Sistema Viário,3,Via 710 - Reassentamento/Indenizações ,898574,2898574,"34122,31","34122,31",0,0,0,"34122,31",0
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,62,Gestão do Sistema Viário Municipal,1330,Obras Estruturantes do Sistema Viário,5,Revitalização do Anel Rodoviário - Intervenções em Assentamentos Precários,4897737,375000,200950,140150,117250,0,0,140150,117250
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,64,Geração e Qualificação Habitacional em Áreas de Interesse Social,1207,Provisão de Moradias,3,Gestão da Política Municipal de Habitação e Participação Popular,426000,426000,0,0,0,0,0,0,0
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,64,Geração e Qualificação Habitacional em Áreas de Interesse Social,1207,Provisão de Moradias,4,Intervenções Especiais em Conjuntos Habitacionais,1463999,1463999,307738,"274705,2","274705,2",0,0,"274705,2","274705,2"
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,64,Geração e Qualificação Habitacional em Áreas de Interesse Social,1231,Melhorias Urbanas em Assentamentos de Interesse Social,5,Serviços Técnicos e de Apoio,2013210,3170210,"2785222,02","2553870,8","2450710,34",0,0,"2553870,8","2450710,34"
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,64,Geração e Qualificação Habitacional em Áreas de Interesse Social,1231,Melhorias Urbanas em Assentamentos de Interesse Social,6,Outras Intervenções em Assentamentos Precários,660781,660781,0,0,0,0,0,0,0
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,64,Geração e Qualificação Habitacional em Áreas de Interesse Social,1231,Melhorias Urbanas em Assentamentos de Interesse Social,7,Reassentamento/Indenizações,2112723,1987723,"296661,12","46661,12","46661,12",0,0,"46661,12","46661,12"
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,64,Geração e Qualificação Habitacional em Áreas de Interesse Social,2792,Bolsa Moradia / Auxílio Habitacional,1,Programa Bolsa Moradia - Diversos,7739500,6655500,2669870,2392295,2392295,0,0,2392295,2392295
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,64,Geração e Qualificação Habitacional em Áreas de Interesse Social,2792,Bolsa Moradia / Auxílio Habitacional,2,Programa Bolsa Moradia - Risco,1235000,940000,797000,614250,614250,0,0,614250,614250
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,64,Geração e Qualificação Habitacional em Áreas de Interesse Social,2792,Bolsa Moradia / Auxílio Habitacional,3,Programa Bolsa Moradia - Obras Vila Viva/OP,2688000,3257000,3014431,2766749,2766749,0,0,2766749,2766749
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,64,Geração e Qualificação Habitacional em Áreas de Interesse Social,2792,Bolsa Moradia / Auxílio Habitacional,4,Locação Social,33000,32000,0,0,0,0,0,0,0
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,64,Geração e Qualificação Habitacional em Áreas de Interesse Social,2792,Bolsa Moradia / Auxílio Habitacional,5,Auxílio Comércio,124000,153000,40500,40500,40500,0,0,40500,40500
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,66,Saneamento e Tratamento de Fundos de Vale,1231,Melhorias Urbanas em Assentamentos de Interesse Social,1,Ações Sociais,6000,6000,0,0,0,0,0,0,0
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,66,Saneamento e Tratamento de Fundos de Vale,1231,Melhorias Urbanas em Assentamentos de Interesse Social,7,Reassentamento/Indenizações,4394567,4394567,"2570075,61","2456030,7","2312549,26",0,0,"2456030,7","2312549,26"
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,225,Assentamentos de Interesse Social,1231,Melhorias Urbanas em Assentamentos de Interesse Social,1,Ações Sociais,5571726,6313858,"1966813,24","1683288,44","1523210,61",0,0,"1683288,44","1523210,61"
2704,FUNDO DE HABITAÇÃO POPULAR,16,Habitação,482,Habitação Urbana,225,Assentamentos de Interesse Social,1231,Melhorias Urbanas em Assentamentos de Interesse Social,2,Ações de Assistência Técnica,2397107,1876525,0,0,0,0,0,0,0
